clone.id	source.plate	source.plate.suffix	source.plate.1	r	c	rc	tx.plate.suffix	tx.plate	tx.rc	tx.r	tx.c	GAL4.allele	GAL80.allele	GAL3.allele	GALK.allele	tx.rep	GALK.clone.named	gene	parental.txant	GAL3.clone.named	GAL80.clone.named	GAL4.clone.named
180324-Plate_011.B11	180324-Plate_011	11	Plate_011	B	11	B11	14	Plate_014	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_011.B12	180324-Plate_011	11	Plate_011	B	12	B12	14	Plate_014	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_011.C1	180324-Plate_011	11	Plate_011	C	1	C1	14	Plate_014	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_011.C2	180324-Plate_011	11	Plate_011	C	2	C2	14	Plate_014	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868G
180324-Plate_011.C3	180324-Plate_011	11	Plate_011	C	3	C3	14	Plate_014	E3	E	3	GAL4.38	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868G
180324-Plate_011.C4	180324-Plate_011	11	Plate_011	C	4	C4	14	Plate_014	E4	E	4	GAL4.38	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868G
180324-Plate_011.C5	180324-Plate_011	11	Plate_011	C	5	C5	14	Plate_014	E5	E	5	GAL4.38	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868G
180324-Plate_011.C6	180324-Plate_011	11	Plate_011	C	6	C6	14	Plate_014	E6	E	6	GAL4.38	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868G
180324-Plate_011.C7	180324-Plate_011	11	Plate_011	C	7	C7	14	Plate_014	E7	E	7	GAL4.38	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868G
180324-Plate_011.C8	180324-Plate_011	11	Plate_011	C	8	C8	14	Plate_014	E8	E	8	GAL4.38	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868G
180324-Plate_011.C9	180324-Plate_011	11	Plate_011	C	9	C9	14	Plate_014	E9	E	9	GAL4.38	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868G
180324-Plate_011.C10	180324-Plate_011	11	Plate_011	C	10	C10	14	Plate_014	E10	E	10	GAL4.38	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868G
180324-Plate_011.C11	180324-Plate_011	11	Plate_011	C	11	C11	14	Plate_014	E11	E	11	GAL4.38	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868G
180324-Plate_011.C12	180324-Plate_011	11	Plate_011	C	12	C12	14	Plate_014	E12	E	12	GAL4.38	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868G
180324-Plate_011.D1	180324-Plate_011	11	Plate_011	D	1	D1	14	Plate_014	F1	F	1	GAL4.40	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868K
180324-Plate_011.D2	180324-Plate_011	11	Plate_011	D	2	D2	14	Plate_014	F2	F	2	GAL4.40	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868K
180324-Plate_011.D3	180324-Plate_011	11	Plate_011	D	3	D3	14	Plate_014	F3	F	3	GAL4.40	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868K
180324-Plate_011.D4	180324-Plate_011	11	Plate_011	D	4	D4	14	Plate_014	F4	F	4	GAL4.40	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868K
180324-Plate_011.D5	180324-Plate_011	11	Plate_011	D	5	D5	14	Plate_014	F5	F	5	GAL4.40	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868K
180324-Plate_011.D6	180324-Plate_011	11	Plate_011	D	6	D6	14	Plate_014	F6	F	6	GAL4.40	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868K
180324-Plate_011.D7	180324-Plate_011	11	Plate_011	D	7	D7	14	Plate_014	F7	F	7	GAL4.40	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868K
180324-Plate_011.D8	180324-Plate_011	11	Plate_011	D	8	D8	14	Plate_014	F8	F	8	GAL4.40	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868K
180324-Plate_011.D9	180324-Plate_011	11	Plate_011	D	9	D9	14	Plate_014	F9	F	9	GAL4.40	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868K
180324-Plate_011.D10	180324-Plate_011	11	Plate_011	D	10	D10	14	Plate_014	F10	F	10	GAL4.40	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868K
180324-Plate_011.D11	180324-Plate_011	11	Plate_011	D	11	D11	14	Plate_014	F11	F	11	GAL4.40	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868K
180324-Plate_011.D12	180324-Plate_011	11	Plate_011	D	12	D12	14	Plate_014	F12	F	12	GAL4.40	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868K
180324-Plate_011.E1	180324-Plate_011	11	Plate_011	E	1	E1	15	Plate_015	A1	A	1	GAL4.WT	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4.WT
180324-Plate_011.E2	180324-Plate_011	11	Plate_011	E	2	E2	15	Plate_015	A2	A	2	GAL4.WT	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4.WT
180324-Plate_011.E3	180324-Plate_011	11	Plate_011	E	3	E3	15	Plate_015	A3	A	3	GAL4.WT	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4.WT
180324-Plate_011.E4	180324-Plate_011	11	Plate_011	E	4	E4	15	Plate_015	A4	A	4	GAL4.WT	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4.WT
180324-Plate_011.E5	180324-Plate_011	11	Plate_011	E	5	E5	15	Plate_015	A5	A	5	GAL4.WT	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4.WT
180324-Plate_011.E6	180324-Plate_011	11	Plate_011	E	6	E6	15	Plate_015	A6	A	6	GAL4.WT	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4.WT
180324-Plate_011.E7	180324-Plate_011	11	Plate_011	E	7	E7	15	Plate_015	A7	A	7	GAL4.WT	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4.WT
180324-Plate_011.E8	180324-Plate_011	11	Plate_011	E	8	E8	15	Plate_015	A8	A	8	GAL4.WT	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4.WT
180324-Plate_011.E9	180324-Plate_011	11	Plate_011	E	9	E9	15	Plate_015	A9	A	9	GAL4.WT	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4.WT
180324-Plate_011.E10	180324-Plate_011	11	Plate_011	E	10	E10	15	Plate_015	A10	A	10	GAL4.WT	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4.WT
180324-Plate_011.E11	180324-Plate_011	11	Plate_011	E	11	E11	15	Plate_015	A11	A	11	GAL4.WT	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4.WT
180324-Plate_011.E12	180324-Plate_011	11	Plate_011	E	12	E12	15	Plate_015	A12	A	12	GAL4.WT	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4.WT
180324-Plate_011.F1	180324-Plate_011	11	Plate_011	F	1	F1	15	Plate_015	B1	B	1	GAL4.delta	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4.delta
180324-Plate_011.F2	180324-Plate_011	11	Plate_011	F	2	F2	15	Plate_015	B2	B	2	GAL4.delta	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4.delta
180324-Plate_011.F3	180324-Plate_011	11	Plate_011	F	3	F3	15	Plate_015	B3	B	3	GAL4.delta	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4.delta
180324-Plate_011.F4	180324-Plate_011	11	Plate_011	F	4	F4	15	Plate_015	B4	B	4	GAL4.delta	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4.delta
180324-Plate_011.F5	180324-Plate_011	11	Plate_011	F	5	F5	15	Plate_015	B5	B	5	GAL4.delta	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4.delta
180324-Plate_011.F6	180324-Plate_011	11	Plate_011	F	6	F6	15	Plate_015	B6	B	6	GAL4.delta	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4.delta
180324-Plate_011.F7	180324-Plate_011	11	Plate_011	F	7	F7	15	Plate_015	B7	B	7	GAL4.delta	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4.delta
180324-Plate_011.F8	180324-Plate_011	11	Plate_011	F	8	F8	15	Plate_015	B8	B	8	GAL4.delta	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4.delta
180324-Plate_011.F9	180324-Plate_011	11	Plate_011	F	9	F9	15	Plate_015	B9	B	9	GAL4.delta	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4.delta
180324-Plate_011.F10	180324-Plate_011	11	Plate_011	F	10	F10	15	Plate_015	B10	B	10	GAL4.delta	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4.delta
180324-Plate_011.F11	180324-Plate_011	11	Plate_011	F	11	F11	15	Plate_015	B11	B	11	GAL4.delta	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4.delta
180324-Plate_011.F12	180324-Plate_011	11	Plate_011	F	12	F12	15	Plate_015	B12	B	12	GAL4.delta	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4.delta
180324-Plate_011.G1	180324-Plate_011	11	Plate_011	G	1	G1	15	Plate_015	C1	C	1	GAL4.35	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868P
180324-Plate_011.G2	180324-Plate_011	11	Plate_011	G	2	G2	15	Plate_015	C2	C	2	GAL4.35	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868P
180324-Plate_011.G3	180324-Plate_011	11	Plate_011	G	3	G3	15	Plate_015	C3	C	3	GAL4.35	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868P
180324-Plate_011.G4	180324-Plate_011	11	Plate_011	G	4	G4	15	Plate_015	C4	C	4	GAL4.35	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868P
180324-Plate_011.G5	180324-Plate_011	11	Plate_011	G	5	G5	15	Plate_015	C5	C	5	GAL4.35	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868P
180324-Plate_011.G6	180324-Plate_011	11	Plate_011	G	6	G6	15	Plate_015	C6	C	6	GAL4.35	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868P
180324-Plate_011.G7	180324-Plate_011	11	Plate_011	G	7	G7	15	Plate_015	C7	C	7	GAL4.35	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868P
180324-Plate_011.G8	180324-Plate_011	11	Plate_011	G	8	G8	15	Plate_015	C8	C	8	GAL4.35	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868P
180324-Plate_011.G9	180324-Plate_011	11	Plate_011	G	9	G9	15	Plate_015	C9	C	9	GAL4.35	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868P
180324-Plate_011.G10	180324-Plate_011	11	Plate_011	G	10	G10	15	Plate_015	C10	C	10	GAL4.35	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868P
180324-Plate_011.G11	180324-Plate_011	11	Plate_011	G	11	G11	15	Plate_015	C11	C	11	GAL4.35	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868P
180324-Plate_011.G12	180324-Plate_011	11	Plate_011	G	12	G12	15	Plate_015	C12	C	12	GAL4.35	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868P
180324-Plate_011.H1	180324-Plate_011	11	Plate_011	H	1	H1	15	Plate_015	D1	D	1	GAL4.36	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868C
180324-Plate_011.H2	180324-Plate_011	11	Plate_011	H	2	H2	15	Plate_015	D2	D	2	GAL4.36	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868C
180324-Plate_011.H3	180324-Plate_011	11	Plate_011	H	3	H3	15	Plate_015	D3	D	3	GAL4.36	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868C
180324-Plate_011.H4	180324-Plate_011	11	Plate_011	H	4	H4	15	Plate_015	D4	D	4	GAL4.36	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868C
180324-Plate_011.H5	180324-Plate_011	11	Plate_011	H	5	H5	15	Plate_015	D5	D	5	GAL4.36	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868C
180324-Plate_011.H6	180324-Plate_011	11	Plate_011	H	6	H6	15	Plate_015	D6	D	6	GAL4.36	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868C
180324-Plate_011.H7	180324-Plate_011	11	Plate_011	H	7	H7	15	Plate_015	D7	D	7	GAL4.36	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868C
180324-Plate_011.H8	180324-Plate_011	11	Plate_011	H	8	H8	15	Plate_015	D8	D	8	GAL4.36	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868C
180324-Plate_011.H9	180324-Plate_011	11	Plate_011	H	9	H9	15	Plate_015	D9	D	9	GAL4.36	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868C
180324-Plate_011.H10	180324-Plate_011	11	Plate_011	H	10	H10	15	Plate_015	D10	D	10	GAL4.36	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868C
180324-Plate_011.H11	180324-Plate_011	11	Plate_011	H	11	H11	15	Plate_015	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_011.H12	180324-Plate_011	11	Plate_011	H	12	H12	15	Plate_015	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_012.A1	180324-Plate_012	12	Plate_012	A	1	A1	15	Plate_015	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_012.A2	180324-Plate_012	12	Plate_012	A	2	A2	15	Plate_015	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868G
180324-Plate_012.A3	180324-Plate_012	12	Plate_012	A	3	A3	15	Plate_015	E3	E	3	GAL4.38	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868G
180324-Plate_012.A4	180324-Plate_012	12	Plate_012	A	4	A4	15	Plate_015	E4	E	4	GAL4.38	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868G
180324-Plate_012.A5	180324-Plate_012	12	Plate_012	A	5	A5	15	Plate_015	E5	E	5	GAL4.38	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868G
180324-Plate_012.A6	180324-Plate_012	12	Plate_012	A	6	A6	15	Plate_015	E6	E	6	GAL4.38	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868G
180324-Plate_012.A7	180324-Plate_012	12	Plate_012	A	7	A7	15	Plate_015	E7	E	7	GAL4.38	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868G
180324-Plate_012.A8	180324-Plate_012	12	Plate_012	A	8	A8	15	Plate_015	E8	E	8	GAL4.38	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868G
180324-Plate_012.A9	180324-Plate_012	12	Plate_012	A	9	A9	15	Plate_015	E9	E	9	GAL4.38	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868G
180324-Plate_012.A10	180324-Plate_012	12	Plate_012	A	10	A10	15	Plate_015	E10	E	10	GAL4.38	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868G
180324-Plate_012.A11	180324-Plate_012	12	Plate_012	A	11	A11	15	Plate_015	E11	E	11	GAL4.38	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868G
180324-Plate_012.A12	180324-Plate_012	12	Plate_012	A	12	A12	15	Plate_015	E12	E	12	GAL4.38	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868G
180324-Plate_012.B1	180324-Plate_012	12	Plate_012	B	1	B1	15	Plate_015	F1	F	1	GAL4.40	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4-L868K
180324-Plate_012.B2	180324-Plate_012	12	Plate_012	B	2	B2	15	Plate_015	F2	F	2	GAL4.40	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4-L868K
180324-Plate_012.B3	180324-Plate_012	12	Plate_012	B	3	B3	15	Plate_015	F3	F	3	GAL4.40	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4-L868K
180324-Plate_012.B4	180324-Plate_012	12	Plate_012	B	4	B4	15	Plate_015	F4	F	4	GAL4.40	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4-L868K
180324-Plate_012.B5	180324-Plate_012	12	Plate_012	B	5	B5	15	Plate_015	F5	F	5	GAL4.40	GAL80.37	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-1	GAL4-L868K
180324-Plate_012.B6	180324-Plate_012	12	Plate_012	B	6	B6	15	Plate_015	F6	F	6	GAL4.40	GAL80.41	GAL3.WT	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-0	GAL4-L868K
180324-Plate_012.B7	180324-Plate_012	12	Plate_012	B	7	B7	15	Plate_015	F7	F	7	GAL4.40	GAL80.WT	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.WT	GAL4-L868K
180324-Plate_012.B8	180324-Plate_012	12	Plate_012	B	8	B8	15	Plate_015	F8	F	8	GAL4.40	GAL80.delta	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.delta	GAL4-L868K
180324-Plate_012.B9	180324-Plate_012	12	Plate_012	B	9	B9	15	Plate_015	F9	F	9	GAL4.40	GAL80.07	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80.07	GAL4-L868K
180324-Plate_012.B10	180324-Plate_012	12	Plate_012	B	10	B10	15	Plate_015	F10	F	10	GAL4.40	GAL80.35	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-2	GAL4-L868K
180324-Plate_012.B11	180324-Plate_012	12	Plate_012	B	11	B11	15	Plate_015	F11	F	11	GAL4.40	GAL80.37	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-1	GAL4-L868K
180324-Plate_012.B12	180324-Plate_012	12	Plate_012	B	12	B12	15	Plate_015	F12	F	12	GAL4.40	GAL80.41	GAL3.delta	pAMN53.2 - 1 - B6	1	HIS5.Sch_pom	HIS3	1	GAL3.delta	GAL80S-0	GAL4-L868K
180324-Plate_012.C1	180324-Plate_012	12	Plate_012	C	1	C1	16	Plate_016	A1	A	1	GAL4.WT	GAL80.WT	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.WT	GAL4.WT
180324-Plate_012.C2	180324-Plate_012	12	Plate_012	C	2	C2	16	Plate_016	A2	A	2	GAL4.WT	GAL80.delta	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.delta	GAL4.WT
180324-Plate_012.C3	180324-Plate_012	12	Plate_012	C	3	C3	16	Plate_016	A3	A	3	GAL4.WT	GAL80.07	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80.07	GAL4.WT
180324-Plate_012.C4	180324-Plate_012	12	Plate_012	C	4	C4	16	Plate_016	A4	A	4	GAL4.WT	GAL80.35	GAL3.WT	pAMN53.2 - 1 - B6	2	HIS5.Sch_pom	HIS3	1	GAL3.WT	GAL80S-2	GAL4.WT
