yfp.min	yfp.5th	yfp.25th	yfp.median	yfp.75th	yfp.95th	yfp.max	yfp.mean	yfp.variance	fracon	mean.norm.fsc	var.norm.fsc	N	mean.on.fraction	var.on.fraction	cells.per.sec	dip.stat	dip.pval	mean.fsc	median.fsc	mean.ssc	median.ssc	FITC.saturation.corrected	pct.oversaturation	(-0.5,-0.447]	(-0.447,-0.393]	(-0.393,-0.34]	(-0.34,-0.287]	(-0.287,-0.233]	(-0.233,-0.18]	(-0.18,-0.127]	(-0.127,-0.0733]	(-0.0733,-0.02]	(-0.02,0.0333]	(0.0333,0.0867]	(0.0867,0.14]	(0.14,0.193]	(0.193,0.247]	(0.247,0.3]	(0.3,0.353]	(0.353,0.407]	(0.407,0.46]	(0.46,0.513]	(0.513,0.567]	(0.567,0.62]	(0.62,0.673]	(0.673,0.727]	(0.727,0.78]	(0.78,0.833]	(0.833,0.887]	(0.887,0.94]	(0.94,0.993]	(0.993,1.05]	(1.05,1.1]	(1.1,1.15]	(1.15,1.21]	(1.21,1.26]	(1.26,1.31]	(1.31,1.37]	(1.37,1.42]	(1.42,1.47]	(1.47,1.53]	(1.53,1.58]	(1.58,1.63]	(1.63,1.69]	(1.69,1.74]	(1.74,1.79]	(1.79,1.85]	(1.85,1.9]	(1.9,1.95]	(1.95,2.01]	(2.01,2.06]	(2.06,2.11]	(2.11,2.17]	(2.17,2.22]	(2.22,2.27]	(2.27,2.33]	(2.33,2.38]	(2.38,2.43]	(2.43,2.49]	(2.49,2.54]	(2.54,2.59]	(2.59,2.65]	(2.65,2.7]	samp_id
-179.199996948242	-44.7999992370605	5.59999990463257	44.7999992370605	85.4000015258789	156.800003051758	355.600006103516	48.2272849964605	3868.32100882891	0	0.0188238054617829	0.0126694365989742	6267	NA	NA	17331.8196198772	0.00763959046032361	0.0567038865428331	3314.94439125578	3186	4419.81980464309	4219.60009765625	0	0	0	0	0	0	0	0	0	3	304	4175	1732	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E3
-170.800003051758	-54.5999984741211	1.39999997615814	39.2000007629395	81.1999969482422	149.800003051758	382.199981689453	42.8823332367291	3871.65797173833	0	0.012518784287348	0.000443732605795166	6204	NA	NA	16836.6751789781	0.00800768737988469	0.0456949542676689	3673.87371050935	3551.25	4421.94437932322	4244.7998046875	0	0	0	0	0	0	0	0	0	4	418	4169	1572	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E4
-162.399993896484	-46.2000007629395	4.19999980926514	39.2000007629395	81.1999969482422	149.800003051758	355.600006103516	44.8268921797001	3659.631077845	0	0.0164089544904664	0.00136736776086497	6247	NA	NA	17032.4547272747	0.00861278881545142	0.0178807239459274	3281.05386585561	3111.5	4416.01071279839	4201.39990234375	0	0	0	0	0	0	0	0	0	1	315	4316	1567	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E5
-184.800003051758	-46.2000007629395	14	57.3999977111816	117.599998474121	17896.8989257812	71857.796875	2235.09251923707	53284703.1623896	0.116166353971232	0.715970723525572	5.23260649347574	6396	18845.6465118531	146610834.567307	17196.0344797355	0.0335540055235723	0	3473.45137585991	3403.5	4363.15946043395	4174.7998046875	0	0	0	0	0	0	0	0	0	1	328	3562	1695	67	12	4	3	1	4	5	2	2	5	9	8	6	15	19	27	24	26	46	54	64	72	44	43	60	59	36	32	21	17	13	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E6
-182	-54.5999984741211	1.39999997615814	40.5999984741211	82.5999984741211	151.759994506835	365.399993896484	43.5284740141803	3859.10703791409	0	0.0140525183930746	0.000733176375936143	6353	NA	NA	16774.8517919155	0.00752797569505315	0.0738440321266819	3496.65764205887	3387	4531.70031659501	4319	0	0	0	0	0	0	0	0	0	2	428	4217	1671	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E7
-161	-50.3999977111816	5.59999990463257	43.3999977111816	91	166.879992675781	357	50.0960129426572	4401.87529159435	0	0.0140629034757553	0.000438970075260333	6397	NA	NA	18368.1841419208	0.00896113121855059	0.00922986896672129	3707.99617007972	3636	4453.07908410208	4250.39990234375	0	0	0	0	0	0	0	0	0	1	376	4075	1862	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E8
-184.800003051758	-47.1099992752075	4.19999980926514	42	84.3500003814697	158.199996948242	515.200012207031	46.8873460260311	3997.81294485408	0.000153186274509804	0.0151931790993884	0.000593798475660001	6528	515.200012207031	NA	18706.2579119376	0.00855956574794815	0.0154498903025579	3367.83226102941	3245.25	4327.78917247174	4148.19970703125	0	0	0	0	0	0	0	0	0	4	346	4367	1753	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.E9
-156.800003051758	8576.05004882812	18701.5498046875	27323.7998046875	39256.6982421875	63675.5	127618.3984375	30429.3566722618	293110303.77104	0.966594157862026	10.7496286415764	35.9513890027236	6436	31480.0022733952	270192630.100012	19387.5092756155	0.00375101244417951	0.870096740925915	3185.43854878807	3080.25	4246.52142840398	4086.59997558594	0	0	0	0	0	0	0	0	0	1	26	139	46	3	8	4	7	8	7	8	4	5	3	2	1	3	1	9	15	30	73	143	187	250	345	428	521	566	628	624	516	436	386	334	272	194	137	36	18	9	3	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F1
-548.799987792969	-63.2100002288818	1.39999997615814	46.2000007629395	93.7999954223633	172.199996948242	33030.19921875	55.864027905358	204561.842343566	0.00376841384035629	0.015301541636835	0.033565805088499	5838	2852.75449718129	46750219.1523732	14619.1361927336	0.00840023630590979	0.0395415615931882	3839.05900993491	3748	4688.92174222397	4489.7998046875	0	0	0	0	1	5	11	16	29	35	375	3526	1738	80	4	3	3	3	2	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F2
-172.199996948242	-50.3999977111816	4.19999980926514	43.3999977111816	85.4000015258789	158.199996948242	4834.19970703125	50.0590711653519	11468.9606770612	0.00224	0.0168563339291717	0.00125103545065233	6250	1479.19997079032	1366539.21031025	16479.1482018065	0.00741062748040893	0.0809921792252549	3414.68064	3289.25	4420.55749046875	4222.39990234375	0	0	0	0	0	0	0	0	0	3	367	4137	1665	64	4	0	3	0	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F3
-158.199996948242	8.39999961853027	5703.60009765625	14526.3994140625	25201.400390625	47429.19921875	119372.3984375	17466.7055444002	237369254.626444	0.84579219558063	5.9644273376166	298.09635589889	6381	20640.3298647168	215327677.031506	17666.5776600745	0.00924445467315245	0.00132461442781107	3437.62372668861	3299.5	4380.5632850684	4163.60009765625	0	0	0	0	0	0	0	0	0	2	67	618	220	74	71	62	39	37	34	30	24	32	37	36	51	84	91	116	164	161	257	286	345	346	382	379	388	365	333	253	260	236	185	125	94	58	27	7	3	1	1	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F4
-610.399963378906	-78.4000015258789	-7	32.2000007629395	74.1999969482422	145.179992675781	25279.798828125	43.4728524802829	342794.872513527	0.00177219268567746	0.010312535843537	0.0507937932878666	6207	9521.27255526456	108734987.275106	16251.0345981315	0.00773430391264786	0.0828948188992736	3266.21161591751	3152.5	4280.74882264196	4057.19995117188	0	0	0	2	5	18	25	38	46	50	460	4169	1356	27	0	2	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F5
-113.400001525879	116.199996948242	17774.400390625	25698.400390625	36398.59765625	60193	118564.6015625	28344.5018124014	268725828.264003	0.943731177682676	9.59840444046099	61.9021646326936	6309	30032.1608556735	234124607.29505	17307.9269541164	0.0097269694217641	0.00046441714127532	3417.91424948486	3329.5	4484.99612039302	4288.19970703125	0	0	0	0	0	0	0	0	0	0	33	229	91	2	1	3	0	1	1	1	3	0	0	1	1	1	3	6	13	30	90	127	206	270	364	462	554	591	622	585	519	415	340	232	222	139	99	32	14	5	1	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F6
-758.799987792969	39.2000007629395	7304.49975585938	14455	24800.2993164062	47263.929296875	105816.1953125	17627.105854605	220330514.587673	0.891480099502488	5.69282978003206	22.2341088993385	6432	19766.8540735155	204955237.34479	17243.7564049833	0.00304163105725213	0.990542565611636	3464.97939987562	3357.5	4412.04333095645	4216.7998046875	0	0	1	0	3	5	6	3	4	8	59	355	169	78	58	44	48	44	22	31	21	36	37	65	64	81	117	133	179	250	303	359	367	397	397	391	393	335	344	289	245	217	158	149	79	36	28	11	6	3	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F7
-456.399993896484	-78.4000015258789	-4.19999980926514	36.3999977111816	77	148.399993896484	46279.80078125	53.2584622425857	473663.629550971	0.00365195300095268	0.0533356061655341	14.0813653628772	6298	5562.19993259596	101886285.668177	17358.2962944247	0.00847248194318558	0.0313197564082274	3203.60463639251	3073.5	4228.30958128293	4012.39990234375	0	0	0	0	0	0	8	26	60	61	402	4212	1459	47	6	2	3	2	0	1	0	0	0	1	1	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F8
-197.399993896484	-47.5999984741211	2.79999995231628	40.5999984741211	85.4000015258789	159.599990844727	29926.400390625	50.8270288134859	143650.597536173	0.000312842171124668	0.0175697382118433	0.0265334012618198	6393	15190.7001953125	434281720.492266	18203.3191554692	0.00785874668299653	0.0445825400696451	3321.04340685124	3142.5	4302.91273471564	4082.39990234375	0	0	0	0	0	0	0	0	0	2	344	4302	1687	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.F9
-200.199996948242	-44.7999992370605	11.1999998092651	51.7999992370605	109.199996948242	19274.0802734374	76448.3984375	2305.4554505641	60260624.7550175	0.115281076801267	0.760596519282341	6.88573370156197	6315	19635.8381522042	183388948.932849	18153.0092914157	0.0312970197289361	0	3340.32272367379	3236.5	4212.5411785014	4039	0	0	0	0	0	0	0	0	0	3	302	3741	1476	65	5	6	4	6	2	8	3	4	8	12	10	15	18	15	17	29	35	38	32	51	53	53	64	43	37	38	30	38	19	20	11	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G1
-186.199996948242	-50.3999977111816	8.39999961853027	49	96.5999984741211	170.800003051758	390.600006103516	53.9993703337713	4661.50405262264	0.000165453342157512	0.0141466954843695	0.00040513190410522	6044	390.600006103516	NA	14999.4053659124	0.00770429610280191	0.0620221229225957	4024.55584050298	3909.25	4792.65206874845	4549.30004882812	0	0	0	0	0	0	0	0	0	8	349	3656	1938	92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G2
-194.599990844727	-46.2000007629395	5.59999990463257	44.7999992370605	86.7999954223633	158.199996948242	368.199981689453	49.0149760791979	3934.74847467581	0	0.015434215983753	0.000628580339386839	6263	NA	NA	16598.3898784139	0.00758974358974359	0.0630133032829689	3504.05771994252	3411	4446.87090967974	4292.39990234375	0	0	0	0	0	0	0	0	0	3	317	4100	1786	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G3
-193.199996948242	-49	2.79999995231628	40.5999984741211	81.1999969482422	155.399993896484	35079.80078125	69.8565543392554	566295.315169287	0.00291356426027841	0.0219445869173889	0.0452061318415301	6178	8651.37762790256	126162452.02638	17025.8963199778	0.00828487209725778	0.0341973317753538	3578.83781158951	3442.25	4493.64074669489	4246.19970703125	0	0	0	0	0	0	0	0	0	3	352	4207	1547	51	1	2	2	2	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G4
-184.800003051758	-53.2000007629395	1.39999997615814	39.2000007629395	79.7999954223633	146.579997253418	60865	51.9873466788825	590310.511378044	0.000317107975265578	0.0145576424872232	0.014060065672749	6307	30653.6999969482	1825445295.74879	17228.1434544724	0.00776658270361041	0.0556027302902203	3522.79253210718	3412	4389.4467587632	4165	0	0	0	0	0	0	0	0	0	4	431	4267	1566	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G5
-238	-46.2000007629395	12.5999994277954	56	109.199996948242	13192.61953125	87169.6015625	1666.35770115724	42060363.2465837	0.0919929112292573	0.519363537495628	4.22133044113502	6207	17604.9654218737	177630171.917535	17716.6069142917	0.0237251518363207	0	3556.50700821653	3467	4477.70764089357	4265.7998046875	0	0	0	0	0	0	0	0	0	9	309	3579	1669	70	8	4	5	1	2	3	1	3	10	9	11	17	11	21	24	26	27	35	42	45	30	48	32	33	34	27	15	11	12	11	8	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G6
-217	-47.5999984741211	2.79999995231628	42	84	156.800003051758	35179.19921875	114.496399932702	1526878.90766809	0.00735646889493043	0.0384540667206687	0.191905227426348	6253	9504.87377133577	120795701.223134	17002.1082502237	0.00812740931141149	0.0383010300724254	3470.77019030865	3389	4378.01553227107	4194.39990234375	0	0	0	0	0	0	0	0	0	1	329	4204	1618	55	14	3	1	3	1	0	0	1	0	0	0	0	1	0	1	1	2	2	3	1	1	2	2	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G7
-168	-44.7999992370605	5.59999990463257	42	84	152.599990844727	319.199981689453	46.2088585964507	3751.35916722863	0	0.0164932377105886	0.00346219858509612	6321	NA	NA	17825.9457325504	0.00827394997518863	0.0276065932401239	3295.28974845752	3152	4289.82761350589	4099.19970703125	0	0	0	0	0	0	0	0	0	3	296	4290	1682	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G8
-191.800003051758	-50.3999977111816	4.19999980926514	44.7999992370605	88.1999969482422	161	350	48.7509074423591	4141.50363035117	0	0.0149273847838066	0.000535599101124439	6441	NA	NA	18578.4866914525	0.00768608414239482	0.0505903199681129	3498.7355224344	3364	4279.559963587	4079.59985351562	0	0	0	0	0	0	0	0	0	1	392	4138	1853	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.G9
-180.599990844727	-40.5999984741211	12.2499995231628	53.2000007629395	109.199996948242	16455.4595703125	80158.3984375	1965.27389963339	48438238.3315033	0.10515873015873	0.684810430863485	7.04311943580976	6552	18263.4121850267	163907411.561674	20164.9742279949	0.0283802969841562	0	3196.38438644689	3092	4162.12364750118	3990.69995117188	0	0	0	0	0	0	0	0	0	1	280	3888	1616	78	10	5	4	3	4	1	7	6	9	8	6	14	15	16	30	31	35	38	48	47	44	55	58	32	38	30	27	27	19	14	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H1
-165.199996948242	-47.5999984741211	7	47.5999984741211	91	161	12565	55.0068741056088	43818.2376826521	0.000657894736842105	0.0169336044467899	0.00705406647714734	6080	6635.99993896484	22742760.7675716	16265.3684221211	0.00864703010071417	0.0182892980928517	3674.91044407895	3550	4523.55350871839	4351.19970703125	0	0	0	0	0	0	0	0	0	1	331	3876	1812	56	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H2
-149.800003051758	-47.5999984741211	4.19999980926514	42	82.5999984741211	152.599990844727	411.600006103516	46.0980595966315	3881.22071060567	0.000153940886699507	0.0169719590245605	0.00339832354592417	6496	411.600006103516	NA	18823.5043785938	0.00796178343949045	0.0361972801118593	3325.83743842365	3152.75	4349.25014052368	4144.69995117188	0	0	0	0	0	0	0	0	0	0	350	4406	1672	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H3
-182	-51.7999992370605	0	37.7999992370605	79.7999954223633	155.399993896484	38105.19921875	116.456898769721	1374828.73538778	0.00705771643663739	0.0420352525836248	0.286750482780827	6376	10618.2531324599	85053672.8936003	17710.4570370879	0.00849947534102833	0.0228408916944398	3536.91562107905	3407.25	4311.41783636038	4109	0	0	0	0	0	0	0	0	0	1	388	4370	1529	43	4	1	4	0	0	1	1	1	1	2	0	1	3	0	0	4	1	2	2	4	4	2	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H4
-183.399993896484	-57.0499982833862	-4.19999980926514	36.3999977111816	78.4000015258789	151.199996948242	365.399993896484	39.899999327836	4071.11648282021	0	0.0108171114198727	0.000411910097801113	6246	NA	NA	18075.8355009206	0.00862068965517241	0.0267813059064707	3748.80899775857	3651.25	4407.88804538029	4214	0	0	0	0	0	0	0	0	0	5	456	4232	1508	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H5
-184.800003051758	-47.5999984741211	8.39999961853027	54.5999984741211	107.799995422363	10550.6098144531	69477.796875	1380.85330346282	32814836.8927503	0.0804436113714464	0.401508736056196	2.74018041515398	6402	16583.6140852549	156769368.920594	19743.9026635687	0.0201851961039539	0	3724.0788815995	3617.5	4478.86890077457	4275.60009765625	0	0	0	0	0	0	0	0	0	3	344	3702	1758	80	12	5	2	5	5	7	2	7	3	5	12	5	20	13	15	27	38	39	28	35	37	37	34	20	23	24	14	13	12	7	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H6
-177.800003051758	-50.3999977111816	1.39999997615814	42	85.4000015258789	162.399993896484	49134.3984375	132.461483958268	1841319.84762519	0.0108263015443401	0.0412465843470875	0.187787541353342	6281	8102.31448902803	107042258.227106	17966.4481804497	0.00727387729285262	0.0973314843656254	3662.19917210635	3561	4431.74171529137	4228	0	0	0	0	0	0	0	0	0	2	360	4165	1629	56	11	12	8	2	1	1	1	0	0	1	2	2	2	1	1	0	0	0	5	5	3	1	4	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H7
-261.799987792969	-54.5999984741211	2.79999995231628	44.7999992370605	89.2499980926514	169.399993896484	386.399993896484	48.6027795413471	4667.40565396937	0.000157977883096366	0.0123033520714486	0.000374586047329844	6330	386.399993896484	NA	18922.2780706203	0.00801248699271592	0.0413680837972685	4019.39707740916	3958.25	4529.1045331283	4321.09985351562	0	0	0	0	0	0	0	0	1	5	434	4025	1773	91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H8
-163.800003051758	-49	4.19999980926514	40.5999984741211	81.1999969482422	149.800003051758	415.799987792969	44.8232487491474	3757.45364786613	0.000149611011370437	0.0167905974280185	0.00694070665524979	6684	415.799987792969	NA	19992.0437125189	0.00795498641831587	0.0322135751596742	3366.79952124476	3223.5	4274.04304461476	4109	0	0	0	0	0	0	0	0	0	2	374	4561	1697	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_001.H9
-9.80000019073486	13997.3396972656	21071.0502929688	29028.2998046875	38901.0986328125	58894.15078125	119434	31545.0613309063	202216431.09213	0.999544902912621	10.7849209408478	25.7616496641698	6592	31559.4133090507	201855840.977163	18368.8893395347	0.00304469285260451	0.987187560956537	3315.93499696602	3190.25	4274.12240683917	4095	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	5	11	24	70	125	242	339	490	616	655	648	743	715	590	504	321	214	148	65	36	11	10	2	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A1
-767.200012207031	-65.7999954223633	10.5	54.5999984741211	100.799995422363	175	56417.19921875	58.052007467444	522148.722106467	0.000161316341345378	0.0113190988980895	0.0041041031109315	6199	56417.19921875	NA	14556.894879948	0.00659833293879052	0.175856528230309	4039.08186804323	3955.5	4783.97652823603	4593.39990234375	0	0	6	5	9	11	19	29	38	41	275	3537	2130	92	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A2
-168	-47.5999984741211	8.39999961853027	49	93.7999954223633	168	411.600006103516	53.6072601096376	4366.57733134727	0.000153186274509804	0.0147007034932827	0.000388870429971564	6528	411.600006103516	NA	17081.3292901951	0.00773177737408797	0.0407725913512752	3828.99027267157	3711.75	4506.45623369778	4302.19970703125	0	0	0	0	0	0	0	0	0	1	345	4079	2014	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A3
-177.800003051758	-46.2000007629395	5.59999990463257	43.3999977111816	84	151.199996948242	368.199981689453	47.4542463378137	3691.34933284554	0	0.0142219450093848	0.00047211918346437	6522	NA	NA	16711.9644188132	0.0086995101146877	0.0120571464588707	3671.10081263416	3575.25	4399.88244554039	4222.39990234375	0	0	0	0	0	0	0	0	0	2	334	4376	1759	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A4
-236.599990844727	-46.2000007629395	4.19999980926514	42	81.1999969482422	149.800003051758	337.399993896484	45.0493143338772	3612.17624479221	0	0.0151125673814601	0.000667186998275398	6570	NA	NA	18070.3182421243	0.0084390252336117	0.0175380784994191	3381.98500761035	3275.25	4346.31910437551	4175.49975585938	0	0	0	0	0	0	0	0	0	1	347	4496	1684	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A5
23.7999992370605	13952.5396484375	20682.19921875	28275.798828125	38151.3984375	57162.28046875	154961.796875	30979.4416888012	203893433.697669	0.999683694448838	8.02534192004953	5.72313077933355	6323	30989.234456303	203654726.493623	15916.1356593337	0.00289815070353431	0.991938917304924	4037.28285623913	3959.5	4616.73783366529	4426.7998046875	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	5	4	11	20	63	118	255	376	492	576	650	679	700	636	573	428	311	189	95	78	35	12	5	3	1	2	0	0	0	0	0	0	0	0	0	170927-Plate_002.A6
-758.799987792969	-131.879991149902	-4.19999980926514	37.7999992370605	80.4999961853027	152.599990844727	34811	42.7396217811728	571767.16989294	0.00092038656235619	-0.00176842968735679	0.17419287848085	6519	20107.49949646	245133431.308185	16399.2436284864	0.00804743752647183	0.0427537021757438	3372.99861942016	3211	4330.90303885233	4151	0	0	3	6	23	41	44	58	60	64	401	4139	1624	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A7
-170.800003051758	-46.2000007629395	7	47.5999984741211	92.4000015258789	169.399993896484	670.599975585938	52.6425917460832	4412.53820114964	0.000313873195229127	0.0139904063593663	0.000373574442678409	6372	529.899978637695	39592.9782824707	16886.233863348	0.00746378785689921	0.0642064110058178	3889.41517576899	3831.25	4495.23623632322	4312	0	0	0	0	0	0	0	0	0	3	327	4011	1940	89	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A8
-179.199996948242	-43.3999977111816	11.1999998092651	49	92.4000015258789	163.800003051758	582.399963378906	53.7657582778788	4062.54952300239	0.00015124016938899	0.015658017935084	0.00045269589255789	6612	582.399963378906	NA	17080.2242353172	0.00726035518747345	0.0625631666576123	3665.23752268603	3569	4417.1184940142	4261.60009765625	0	0	0	0	0	0	0	0	0	2	306	4212	2022	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.A9
-93.7999954223633	12546.0294433594	20177.5	28106.3994140625	38012.7978515625	58406.669921875	121276.3984375	30485.8098532826	215214854.466354	0.982567108917001	10.5692876288697	31.4714241585688	6482	31025.8573510746	202301163.055117	18011.0831294319	0.00262614621971868	0.994744086546463	3291.75995063252	3221.75	4297.71417867207	4160.09985351562	0	0	0	0	0	0	0	0	0	0	10	71	30	2	0	0	0	1	0	0	1	1	0	3	0	1	2	3	7	16	31	67	157	236	371	474	589	640	652	709	636	568	432	302	221	131	65	38	10	2	3	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_002.B1
